DateTime,MaximumSpeed,LinkID,RoadName,SpeedBand,RoadCategory,MinimumSpeed,Location
07:27,39.0,103000118,TELOK BLANGAH HEIGHTS,2,D,20,1.2765900388648779 103.81171237266507 1.276042945010033 103.81302172471231
07:33,19.0,103026994,NIM ROAD,1,E,0,1.3806647169807298 103.86241340163942 1.3815437998182825 103.86275797975088
07:51,19.0,103113002,ROBEY CRESCENT,1,E,0,1.3681399431741093 103.88229413669929 1.3671462206132938 103.8822154648141
07:57,19.0,103067603,COMMONWEALTH AVENUE WEST,1,B,0,1.3155700538658663 103.76502558167256 1.3146394741932022 103.76542384414495
08:21,59.0,103103090,PAN ISLAND EXPRESSWAY,3,A,40,1.3353189072938845 103.92713807525239 1.3349874819082723 103.92556329774584
08:27,59.0,103023263,MIMOSA ROAD,3,E,40,1.3846516285071027 103.86130024952197 1.3847021513504938 103.86163326231437
08:27,39.0,103053551,PENJURU CLOSE,2,E,20,1.312473778966346 103.73316481781487 1.3127432138862785 103.73199916551488
08:27,,103113002,ROBEY CRESCENT,4,E,60,1.3681399431741093 103.88229413669929 1.3671462206132938 103.8822154648141
08:39,19.0,104003992,CLEMENTI AVENUE 6,1,F,0,1.3163287378822295 103.76133268167833 1.3152605534502255 103.76088573773033
08:39,19.0,103093627,KAMPONG BUGIS,1,E,0,1.3058800726679345 103.86715785189837 1.3064149744042008 103.86600939900082
09:15,39.0,103091431,JOO CHIAT AVENUE,2,E,20,1.3160979329649067 103.91252210842339 1.3157664228530506 103.91101277695655
09:27,19.0,103091431,JOO CHIAT AVENUE,1,E,0,1.3160979329649067 103.91252210842339 1.3157664228530506 103.91101277695655
09:33,59.0,103028636,BERWICK DRIVE,3,E,40,1.3630355316688796 103.85998640895656 1.3632841358353125 103.86048119009452
09:57,,110007138,CHOA CHU KANG GROVE,4,D,60,1.3748946916417757 103.75076440243522 1.374328251359226 103.74969207613857
10:15,,103023263,MIMOSA ROAD,4,E,60,1.3846516285071027 103.86130024952197 1.3847021513504938 103.86163326231437
10:33,59.0,103060887,LORONG CHENCHARU,3,E,40,1.415477529721408 103.82619703778077 1.4160947264320878 103.82485779848956
11:09,59.0,103001699,JALAN TUA KONG,3,E,40,1.3175305116478193 103.92525609318645 1.3178591974926868 103.92514905196315
11:27,19.0,103046419,TUDOR CLOSE,1,E,0,1.3272983831607585 103.81902739813964 1.3269356969952486 103.81906247979533
11:27,19.0,104006030,CHAMPIONS WAY,1,D,0,1.42701067079461 103.78942754317147 1.427377339644944 103.79057571213559
12:46,,103102707,TEBAN GARDENS ROAD,4,D,60,1.3221397264324177 103.74067367269409 1.3224151277960807 103.73936107597333
13:22,59.0,103046419,TUDOR CLOSE,3,E,40,1.3272983831607585 103.81902739813964 1.3269356969952486 103.81906247979533
13:46,19.0,103060887,LORONG CHENCHARU,1,E,0,1.415477529721408 103.82619703778077 1.4160947264320878 103.82485779848956
13:46,19.0,110007138,CHOA CHU KANG GROVE,1,D,0,1.3748946916417757 103.75076440243522 1.374328251359226 103.74969207613857
13:58,59.0,103093627,KAMPONG BUGIS,3,E,40,1.3058800726679345 103.86715785189837 1.3064149744042008 103.86600939900082
14:04,19.0,103106791,JURONG WEST STREET 51,1,C,0,1.3469175675090634 103.72108428937013 1.347671822206832 103.72065434759489
14:16,19.0,103079659,BENOI ROAD,1,B,0,1.3218406112967973 103.67908937587285 1.3224708533860603 103.67911675172884
14:16,39.0,103046419,TUDOR CLOSE,2,E,20,1.3272983831607585 103.81902739813964 1.3269356969952486 103.81906247979533
15:04,,103060887,LORONG CHENCHARU,4,E,60,1.415477529721408 103.82619703778077 1.4160947264320878 103.82485779848956
15:22,,103053551,PENJURU CLOSE,4,E,60,1.312473778966346 103.73316481781487 1.3127432138862785 103.73199916551488
17:04,,103000011,BUCKLEY ROAD,4,E,60,1.316912438354752 103.84022564204443 1.3166507852203482 103.84102305136321
17:04,,103000014,SHREWSBURY ROAD,4,E,60,1.3186726294030418 103.84700267615683 1.318021196845699 103.84711392225324
17:04,,103000018,JALAN KORMA,4,E,60,1.3157770030138056 103.84426743639838 1.3159796416371992 103.84479180450104
17:04,39.0,103000030,SINARAN DRIVE,2,E,20,1.3187614079491163 103.84584773223746 1.3184775003743368 103.845922903644
17:04,59.0,103000035,LEMBU ROAD,3,E,40,1.3102490949407017 103.85489147379481 1.3095165181658415 103.85444503278327
17:04,59.0,103000086,AMBER ROAD,3,C,40,1.3009014346769388 103.90150591557894 1.3000155854751687 103.90006277560406
17:04,39.0,103000091,ANG MO KIO AVENUE 4,2,C,20,1.3778764702530613 103.83969577191468 1.379554969889813 103.83982137005755
17:04,59.0,103000094,JALAN TUPAI,3,E,40,1.302018104115238 103.82687869301155 1.3025271007866848 103.82774617488766
17:04,59.0,103000098,TOMLINSON ROAD,3,D,40,1.3034535281731428 103.82621354051224 1.302018104115238 103.82687869301155
17:04,39.0,103000119,TELOK BLANGAH HEIGHTS,2,D,20,1.276042945010033 103.81302172471231 1.2765900388648779 103.81171237266507
18:47,19.0,103046935,SERANGOON ROAD,1,B,0,1.3220591510051254 103.86246461405193 1.3215993547809128 103.86315591911669
20:17,59.0,103000027,MOULMEIN RISE,3,E,40,1.3193341115607338 103.84649970636899 1.3193495076454247 103.84576595796847
20:17,19.0,103000051,ORCHARD SPRING LANE,1,E,0,1.3035181120546362 103.82439062361162 1.3040240949630044 103.82435328722222
20:17,39.0,103000054,KAY SIANG ROAD,2,E,20,1.2977954689273836 103.81184137776128 1.2979363108403927 103.81139535719257
20:17,59.0,103000072,MUSCAT STREET,3,E,40,1.3020478491197238 103.85929118664532 1.3024623974822258 103.85961424505442
20:59,39.0,103000019,JALAN KORMA,2,E,20,1.3159796416371992 103.84479180450104 1.3157770030138056 103.84426743639838
20:59,19.0,103000023,SING AVENUE,1,E,0,1.3159850985084538 103.8540099459191 1.3157638139947652 103.85346718361517
20:59,,103000027,MOULMEIN RISE,4,E,60,1.3193341115607338 103.84649970636899 1.3193495076454247 103.84576595796847
20:59,59.0,103000051,ORCHARD SPRING LANE,3,E,40,1.3035181120546362 103.82439062361162 1.3040240949630044 103.82435328722222
20:59,59.0,103000106,SHREWSBURY ROAD,3,E,40,1.3185208604394962 103.8497306240015 1.318283897687114 103.84848967791835
20:59,19.0,103000110,TELOK BLANGAH HEIGHTS,1,D,0,1.2771369059505562 103.81040355919788 1.277633353991097 103.80909264308315
20:59,19.0,103000114,TELOK BLANGAH HEIGHTS,1,D,0,1.277633353991097 103.80909264308315 1.2780189431917124 103.80767112662544
22:36,,104007318,BISHAN STREET 12,4,D,60,1.3479668056040577 103.84987239628619 1.347285087627832 103.84973081425973
22:36,,103031346,MANDAI ROAD,4,B,60,1.4026080634287352 103.81525433456433 1.402689645719599 103.81640482532244
